add_time,prod_color,prod_id,prod_name,prod_topic,prod_url,rate,rate_score,sale_num
2019-11-07,3C版灰色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,车子很漂亮，就是没安装,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,商品与规格参数基本相符，外观漂亮！特别感谢配送员，耐心地帮忙安装好！服务态度真的不错，这个该点赞！,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,车子质量：很好，做工也很好一直都是用的雅迪外形外观：好看很时尚同时也很感谢快递小哥热情的装车，中间出现了一点小插曲就是卖家忘记配侧架了，不过卖家也答应给我补发过来,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,物美价廉，物流也特别快，绝对好评。保质保量特别好,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,电车很满意，物流很给力，服务态度很好,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,其他特色：物流速度快，安装服务态度好车子质量：品牌保证，性能应该值得期待,5,1906
2019-11-07,3C版玫瑰金色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,雅迪电动车大品牌值得信赖;日日顺物流佛山中心廖家成很准时;点赞,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,雅迪电动车大品牌，外观漂亮，日日顺物流送货快，师傅服务态度好！,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,日日顺物流快递人员服务热情，周到，雅迪电动车真的非常好，很满意。,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,日日顺物流不错，安装迅速，送货快。客服回复也比较快，目前还可以。,5,1906
2019-11-07,3C版黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,外形外观：好看车子质量：好骑行体验：舒适,5,1906
2019-11-07,3C版/带侧撑/灰色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,骑行体验：总体还行，只是感觉坐垫不太舒服，坐久了屁股累,5,1906
2019-11-07,3C版/带侧撑/黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,一般电池续航：太短客服服务非常差霸王条款多在路上降价不补差价包装坏了不能退货服务态度太差谨防上套,5,1906
2019-11-07,3C版/带侧撑/黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,电动车简单看起来还行,5,1906
2019-11-07,3C版/无侧撑/玫瑰金色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,车子质量：很愉快的一次购物，雅迪电动车质量好，大品牌值得信赖，日日顺物流也很棒，及时高效专业。,5,1906
2019-11-07,3C版/带侧撑/黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,车子质量：质量不错！电池续航：续航可以！外形外观：外形精美！骑行体验：很稳，速度一般适用场景：水泥公路，柏油马路其他特色：颜色好看，电子锁好用，p挡安全！,5,1906
2019-11-07,3C版/无侧撑/玫瑰金色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,此用户未填写评价内容,5,1906
2019-11-07,3C版/带侧撑/黑色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,雅迪电动车大品牌做工非常棒。日日顺物流也很给力，很愉快的一次购物。给杭州中心常宏网点点赞?,5,1906
2019-11-07,3C版/无侧撑/玫瑰金色,42643716918,雅迪新国标小王子铅酸48V电动车踏板电瓶车亲子代步电动自行车简易款型号TDT1038Z 3C版玫瑰金色,雅迪,https://item.jd.com/42643716918.html,服务非常好，不知道电池能跑多远，先骑一周看看,5,1906
