add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-21,电压:48V;颜色分类:标准版【神秘黑】 助力续航40-55公里 液晶仪表,5,天猫,新店给了优惠，刚收到还没试，后面上图。,2019-10-16 14:10:49,4598.00,"['证书编号：2019151119024304', '证书状态：有效', '产品名称：产品类别：电动自行车', '3C规格型号：电动自行车：TDT-01Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:标准版【神秘黑】 助力续航40-55公里 液晶仪表标准版【静谧白】 助力续航40-55公里 液晶仪表都市版【神秘黑】助力续航80-90公里 液晶仪表都市版【静谧白】助力续航80-90公里 液晶仪表尊享版【神秘黑】助力续航110-130公里液晶仪表尊享版【静谧白】助力续航110-130公里液晶仪表旗舰版【神秘黑】助力续航150-180公里液晶仪表旗舰版【静谧白】助力续航150-180公里液晶仪表', '车架材质:高碳钢', '轮圈尺寸:14英寸', '电压:48V', '上市时间:其他', '货号:V9', '配置等级:豪华发烧型', '核载人数:2人', '款式:折叠式', '适用人群:成人', '是否商场同款:是', '最高时速:25km/h及以下', '整备质量:25kg']",新日折叠电动自行车锂电池助力车成人新国标小型代驾电瓶电动车,新日嗨米专卖店,新日
