add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,很好看，很适合我的风格！,2019-10-11 14:02:40,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,车子小巧轻便，外观漂亮，正品，质量很好，客服态度很好，五星好评。续航能力等以后再追评!,2019-09-18 15:22:21,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48V14A海棠红(KBQ),4.8,天猫,车子收到！跟图片一样漂亮！是我想要的样子,2019-10-08 12:19:42,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,骑了两天，减震不错，大小也正合适适合女生骑，方便漂亮，电池也好拿。,2019-08-16 15:18:48,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,宝贝轻便，外观已漂亮，质量很好，邻居们都来参观，值得购买,2019-08-21 10:40:40,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,车子收到了，颜值超级高，特别适合女生骑，比起其他的车确实很小巧。很好骑，发货也快！爱了爱了！！！,2019-08-18 22:27:11,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,车子收到了，打开以后好喜欢，骑着也很舒服，值得购买喔！,2019-08-18 10:56:33,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,不错挺好看的骑起来挺舒服的,2019-08-08 07:36:08,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48V14A海棠红(KBQ),4.8,天猫,第一次网上买这么大件的电器，很满意，送货也快，包装很好，没有损坏，红色很靓，很不错。,2019-07-08 19:04:09,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,小巧可爱，很喜欢，坐垫很软，减震也特别好，客服也很耐心,2019-07-18 13:52:48,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48V14A丝绸绿(KBQ),4.8,天猫,很喜欢，有点小问题，客服在帮忙解决！谢谢，电池在这里面！,2019-07-25 16:01:26,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
2019-10-21,电压:48V;颜色分类:48v14A缤丽黄(KBQ),4.8,天猫,车车与描述相符，挺漂亮的，也挺小巧，适合女生使用😄😄,2019-06-25 14:34:55,4899.00,"['证书编号：2019011102149825', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：XR1200DT-2', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:48V24A香脂白(KBQ)48V24A丝绸绿(KBQ)48v24A缤丽黄(KBQ)48V24A科技蓝(KBQ)48V14A香脂白(KBQ)48V14A海棠红(KBQ)48V14A丝绸绿(KBQ)48V14A科技蓝(KBQ)48V24A海棠红(KBQ)48v14A缤丽黄(KBQ)', '轮圈尺寸:10英寸', '电压:48V', '上市时间:其他', '货号:幻影', '配置等级:标准型', '核载人数:2人', '适用人群:成人', '最高时速:20km/h以下（含）']",新日卡布奇电动自行车双人成人锂电动车代步踏板车电瓶车男女助力,sunra新日无锡专卖店,新日
