add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-17,电压:60V;颜色分类:雪珠白色,5,天猫,不错，值得购买！小迪服务也很好，我喜欢！,2019-10-01 12:58:36,8299.00,"['证书编号：2018011102100956', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：YD1200DT-2', '产品名称：Yadea/雅迪 G5', '品牌:Yadea/雅迪', '型号:G5', '产地:中国大陆', '适用性别:通用', '颜色分类:雪珠白色', '电压:60V', '制动方式:前后碟刹', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:65km及以上', '尺寸:1810x700x1150mm', '最大功率:1.2KW']",雅迪新款豪华电动车G5锂电电动摩托车成人男女踏板电瓶车长跑电摩,雅迪厚爱专卖店,雅迪
2019-10-17,电压:60V;颜色分类:雪珠白色,5,天猫,车很漂亮 ，如果你想骑到70公里 问题是不大的 ！满电能达到60 ，剩30%的时候能达到52 ！如果你骑慢点 每小时25码 估计能起到90公里 ！今天一口气骑了47公里 全速运动模式前行 ！到达后还剩30%的电量 ！！,2019-09-30 09:46:41,8299.00,"['证书编号：2018011102100956', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：YD1200DT-2', '产品名称：Yadea/雅迪 G5', '品牌:Yadea/雅迪', '型号:G5', '产地:中国大陆', '适用性别:通用', '颜色分类:雪珠白色', '电压:60V', '制动方式:前后碟刹', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:65km及以上', '尺寸:1810x700x1150mm', '最大功率:1.2KW']",雅迪新款豪华电动车G5锂电电动摩托车成人男女踏板电瓶车长跑电摩,雅迪厚爱专卖店,雅迪
2019-10-17,电压:60V;颜色分类:雪珠白色,5,天猫,雅迪电动车到了骑了一下。感觉非常好👍物流特别给力。帮忙装修好了，物流服务也特别好。雅迪电动车老牌子。值得信赖,2019-10-13 16:57:16,8299.00,"['证书编号：2018011102100956', '证书状态：有效', '产品名称：电动两轮摩托车', '3C规格型号：YD1200DT-2', '产品名称：Yadea/雅迪 G5', '品牌:Yadea/雅迪', '型号:G5', '产地:中国大陆', '适用性别:通用', '颜色分类:雪珠白色', '电压:60V', '制动方式:前后碟刹', '适用人群:成人', '最高时速:50km/h(不含）-70km/h（含）', '续航里程:65km及以上', '尺寸:1810x700x1150mm', '最大功率:1.2KW']",雅迪新款豪华电动车G5锂电电动摩托车成人男女踏板电瓶车长跑电摩,雅迪厚爱专卖店,雅迪
