add_date,auction_sku,avg_rate,cms_source,rate_content,rate_date,reserve_rice,shop_list,shop_title,store_name,topic
2019-10-21,电压:48V;颜色分类:油光深檀棕,5,天猫,非常好，哈哈哈,2019-06-24 15:41:40,2980.00,"['证书编号：2018011119112037', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDRZD-003  TDR003Z  TD405×350W-003Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:油光银极蓝油光黑油光深檀棕', '车架材质:高碳钢', '同城服务:同城上门安装', '轮圈尺寸:16英寸', '电压:48V', '上市时间:2018年秋季', '货号:清朗', '配置等级:标准型', '核载人数:2人', '款式:其他', '适用人群:成人', '是否商场同款:是', '最高时速:25km/h及以下', '整备质量:45kg']",新日电动车清朗48V12A锂电电动车带脚踏电动自行车成人电瓶车国标,新日雷利来专卖店,新日
2019-10-21,电压:48V;颜色分类:油光黑,5,天猫,非常喜欢。,2019-04-09 15:20:22,2980.00,"['证书编号：2018011119112037', '证书状态：有效', '产品名称：电动自行车', '3C规格型号：TDRZD-003  TDR003Z  TD405×350W-003Z', '品牌:SUNRA/新日', '电池类型:锂电池', '产地:中国大陆', '适用性别:通用', '颜色分类:油光银极蓝油光黑油光深檀棕', '车架材质:高碳钢', '同城服务:同城上门安装', '轮圈尺寸:16英寸', '电压:48V', '上市时间:2018年秋季', '货号:清朗', '配置等级:标准型', '核载人数:2人', '款式:其他', '适用人群:成人', '是否商场同款:是', '最高时速:25km/h及以下', '整备质量:45kg']",新日电动车清朗48V12A锂电电动车带脚踏电动自行车成人电瓶车国标,新日雷利来专卖店,新日
