add_time,prod_color,prod_id,prod_name,prod_topic,prod_url,rate,rate_score,sale_num
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,买的第二台了性价比挺高的质量很好,5,402
2019-12-23,白色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,物流很快，车子不错，轻巧，！！,5,402
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,骑了一个多月，非常客观的评价一下，车子外观看着不错很结实，电磁声音有点大，最大问题是售后就基本不要指望了。,3,402
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,车子质量：好，电池还可以，特别方便！！,5,402
2019-12-23,白色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,外形外观：外形非常大方，送的车筐也不错,5,402
2019-12-23,白色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,蛮喜欢的小车车，折叠组装也蛮方便，客服小妹也很亲切哦～,5,402
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,好评,5,402
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,车子早就收到了，现在才来评价，车子不错，车子小比较方便，组装起来也简单，老公说骑着也挺好的。,5,402
2019-12-23,黑色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,此用户未填写评价内容,5,402
2019-12-23,白色,52955129406,台铃 （TAILG）FL5新国标电动自行车 48V锂电成人折叠电动车 迷你小巧代驾代步电单车电瓶车 黑色 48V,台铃,https://item.jd.com/52955129406.html,续航30公里左右,3,402
