add_time,prod_color,prod_id,prod_name,prod_topic,prod_url,rate,rate_score,sale_num
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,车子质量不错，外观设计很好看，电池续航能力强，大品牌就是值得信赖。,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,很好用,5,127
2019-12-23,红色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,看起来不错，爸妈签收的，刮花了一丝丝，没啥大问题，先给个好评吧,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,快递速度挺快的，实物与照片差距不是很大,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,雅迪电动车大品牌，一直相信这个牌子，日日顺物流很快，送货师傅也很好，免费安装，免费拆机，免费验机,5,127
2019-12-23,白色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,日日顺物流速度快，安装师傅很耐心，很好的一次购物体验，特别是安装师傅人好又帅气,5,127
2019-12-23,白色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,双十二之前买的，比双十二贵200元，不过车子用的不错，商家今天又送些小礼物，也算满意了,5,127
2019-12-23,白色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,车子收到了看着还不错，还没怎么试到时候试多几天再追评！物流公司也不错5天多到货了?,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,车子质量：挺好的,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,服务态度非常好，但是还是建议线下购买，上牌是个麻烦的事,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,车子质量很好，比实体店优惠,5,127
2019-12-23,红色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,车子质量：雅迪电动车质量确实好，比我的旧绿源电动车好多了电池续航：现在没办法知道，后面追评吧。骑行体验：车有重量，启动有力量，减震很好，过小区的减速带终于不用担心了感谢送货师傅这么晚送件，生活不易，都要努力。店家服务需要提高，双十一前都拍下，1号付款，11月27号才收到货，不过看到车子是11月19才出厂，选择原谅，但抱歉只可以给4??评价。,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,电瓶车很不错，送货上门包安装。物流还是顺丰和京东自营靠谱，双十一买的，成都同城配送，~超市用了8天，京东自营是48小时内。,5,127
2019-12-23,白色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,此用户未填写评价内容,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,外观还挺好看，唯一的缺点就是这台没配骑行卫士,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,物流很快，安装师傅服务很到位，安装快，很满意,5,127
2019-12-23,白色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,物流快，服务态度好，售后服务到位,5,127
2019-12-23,黑色,56061900610,雅迪新款锐嘉电动车60V电瓶车 成人代步电动轻便摩托车 黑色,雅迪,https://item.jd.com/56061900610.html,物流服务很好！,5,127
